reference_file,ref_genre,query_file,transform,severity,top_track_id,top_filename,top_genre,top_score,hit_top1,hit_topk,rank,num_matches
classical.00004.wav,classical,classical.00004_bandpass_phone.wav,bandpass,phone,02c73abf40cd41fdbe982b8676182dee,classical.00002.wav,classical,0.9926,0,1,3,4
classical.00004.wav,classical,classical.00004_bandpass_laptop.wav,bandpass,laptop,02c73abf40cd41fdbe982b8676182dee,classical.00002.wav,classical,0.9946,0,1,2,3
classical.00004.wav,classical,classical.00004_compound_phone_snr15.wav,compound,phone_snr15,76b356c05587497c908bc890790f085d,blues.00004.wav,blues,0.9922,0,1,2,4
classical.00004.wav,classical,classical.00004_compound_laptop_snr15.wav,compound,laptop_snr15,02c73abf40cd41fdbe982b8676182dee,classical.00002.wav,classical,0.9920,0,1,2,4
classical.00004.wav,classical,classical.00004_lossy_mp3_64k.wav,lossy,mp3_64k,02c73abf40cd41fdbe982b8676182dee,classical.00002.wav,classical,0.9949,0,1,3,3
classical.00004.wav,classical,classical.00004_lossy_mp3_96k.wav,lossy,mp3_96k,02c73abf40cd41fdbe982b8676182dee,classical.00002.wav,classical,0.9949,0,1,3,3
country.00000.wav,country,country.00000_orig.wav,orig,none,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9929,1,1,1,4
country.00000.wav,country,country.00000_pitch_m4.wav,pitch,m4,a5394d49df8546828908b2a51483cdeb,pop.00001.wav,pop,0.9898,0,0,,2
country.00000.wav,country,country.00000_pitch_m2.wav,pitch,m2,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9912,1,1,1,3
country.00000.wav,country,country.00000_pitch_p2.wav,pitch,p2,32dd872e74604eb08290d78516eabfec,metal.00001.wav,metal,0.9922,0,1,3,4
country.00000.wav,country,country.00000_pitch_p4.wav,pitch,p4,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9803,0,1,4,5
country.00000.wav,country,country.00000_tempo_0_85.wav,tempo,0_85,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9876,1,1,1,4
country.00000.wav,country,country.00000_tempo_1_15.wav,tempo,1_15,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9896,1,1,1,3
country.00000.wav,country,country.00000_noise_snr20.wav,noise,snr20,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9941,1,1,1,4
country.00000.wav,country,country.00000_noise_snr10.wav,noise,snr10,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9921,1,1,1,3
country.00000.wav,country,country.00000_crop_1_0s.wav,crop,1_0s,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9929,1,1,1,4
country.00000.wav,country,country.00000_crop_2_0s.wav,crop,2_0s,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9929,1,1,1,4
country.00000.wav,country,country.00000_bandpass_phone.wav,bandpass,phone,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9883,1,1,1,4
country.00000.wav,country,country.00000_bandpass_laptop.wav,bandpass,laptop,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9853,0,1,2,4
country.00000.wav,country,country.00000_compound_phone_snr15.wav,compound,phone_snr15,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9885,1,1,1,4
country.00000.wav,country,country.00000_compound_laptop_snr15.wav,compound,laptop_snr15,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9866,0,1,2,4
country.00000.wav,country,country.00000_lossy_mp3_64k.wav,lossy,mp3_64k,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9926,1,1,1,4
country.00000.wav,country,country.00000_lossy_mp3_96k.wav,lossy,mp3_96k,fc9b3ac883414c6ba37c4c23315e288f,country.00000.wav,country,0.9932,1,1,1,4
country.00001.wav,country,country.00001_orig.wav,orig,none,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9940,1,1,1,2
country.00001.wav,country,country.00001_pitch_m4.wav,pitch,m4,42dd1e2bea6948e5b646874223003d26,metal.00002.wav,metal,0.9926,0,0,,3
country.00001.wav,country,country.00001_pitch_m2.wav,pitch,m2,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9903,0,1,3,4
country.00001.wav,country,country.00001_pitch_p2.wav,pitch,p2,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9911,0,0,,3
country.00001.wav,country,country.00001_pitch_p4.wav,pitch,p4,9b862384f0eb4cba962ad6aa087e4320,metal.00000.wav,metal,0.9961,0,0,,2
country.00001.wav,country,country.00001_tempo_0_85.wav,tempo,0_85,42dd1e2bea6948e5b646874223003d26,metal.00002.wav,metal,0.9928,0,0,,3
country.00001.wav,country,country.00001_tempo_1_15.wav,tempo,1_15,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9899,0,0,,4
country.00001.wav,country,country.00001_noise_snr20.wav,noise,snr20,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9939,1,1,1,2
country.00001.wav,country,country.00001_noise_snr10.wav,noise,snr10,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9930,1,1,1,2
country.00001.wav,country,country.00001_crop_1_0s.wav,crop,1_0s,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9940,1,1,1,2
country.00001.wav,country,country.00001_crop_2_0s.wav,crop,2_0s,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9914,1,1,1,1
country.00001.wav,country,country.00001_bandpass_phone.wav,bandpass,phone,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9880,1,1,1,2
country.00001.wav,country,country.00001_bandpass_laptop.wav,bandpass,laptop,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9855,0,1,2,4
country.00001.wav,country,country.00001_compound_phone_snr15.wav,compound,phone_snr15,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9878,1,1,1,2
country.00001.wav,country,country.00001_compound_laptop_snr15.wav,compound,laptop_snr15,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9868,0,1,2,3
country.00001.wav,country,country.00001_lossy_mp3_64k.wav,lossy,mp3_64k,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9914,1,1,1,1
country.00001.wav,country,country.00001_lossy_mp3_96k.wav,lossy,mp3_96k,e0c9f995e3ce4f089e0fb9276a880547,country.00001.wav,country,0.9941,1,1,1,2
country.00002.wav,country,country.00002_orig.wav,orig,none,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9942,1,1,1,2
country.00002.wav,country,country.00002_pitch_m4.wav,pitch,m4,af13f3b3694b4dfabb41a68e038fbb61,blues.00000.wav,blues,0.9942,0,1,4,4
country.00002.wav,country,country.00002_pitch_m2.wav,pitch,m2,ac141aa677e64949a146c70756a37e3e,classical.00004.wav,classical,0.9931,0,1,3,3
country.00002.wav,country,country.00002_pitch_p2.wav,pitch,p2,41ffbf493c39451cbf40a474a7aeccfb,rock.00000.wav,rock,0.9944,0,1,2,3
country.00002.wav,country,country.00002_pitch_p4.wav,pitch,p4,556a23a57f044ffd9f5c325c5d929989,pop.00004.wav,pop,0.9936,0,1,2,3
country.00002.wav,country,country.00002_tempo_0_85.wav,tempo,0_85,ac141aa677e64949a146c70756a37e3e,classical.00004.wav,classical,0.9958,0,1,3,4
country.00002.wav,country,country.00002_tempo_1_15.wav,tempo,1_15,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9939,1,1,1,2
country.00002.wav,country,country.00002_noise_snr20.wav,noise,snr20,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9938,1,1,1,2
country.00002.wav,country,country.00002_noise_snr10.wav,noise,snr10,41ffbf493c39451cbf40a474a7aeccfb,rock.00000.wav,rock,0.9916,0,1,2,2
country.00002.wav,country,country.00002_crop_1_0s.wav,crop,1_0s,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9942,1,1,1,2
country.00002.wav,country,country.00002_crop_2_0s.wav,crop,2_0s,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9942,1,1,1,2
country.00002.wav,country,country.00002_bandpass_phone.wav,bandpass,phone,8d5084ea9957427ebd2c1cd1f6576096,reggae.00000.wav,reggae,0.9856,0,1,4,5
country.00002.wav,country,country.00002_bandpass_laptop.wav,bandpass,laptop,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9923,1,1,1,3
country.00002.wav,country,country.00002_compound_phone_snr15.wav,compound,phone_snr15,556a23a57f044ffd9f5c325c5d929989,pop.00004.wav,pop,0.9861,0,1,5,5
country.00002.wav,country,country.00002_compound_laptop_snr15.wav,compound,laptop_snr15,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9923,1,1,1,3
country.00002.wav,country,country.00002_lossy_mp3_64k.wav,lossy,mp3_64k,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9942,1,1,1,2
country.00002.wav,country,country.00002_lossy_mp3_96k.wav,lossy,mp3_96k,68ad2e92db364d8fa58532233b67f7cd,country.00002.wav,country,0.9941,1,1,1,2
country.00003.wav,country,country.00003_orig.wav,orig,none,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9867,1,1,1,4
country.00003.wav,country,country.00003_pitch_m4.wav,pitch,m4,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9910,0,0,,3
country.00003.wav,country,country.00003_pitch_m2.wav,pitch,m2,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9912,1,1,1,4
country.00003.wav,country,country.00003_pitch_p2.wav,pitch,p2,af13f3b3694b4dfabb41a68e038fbb61,blues.00000.wav,blues,0.9963,0,0,,5
country.00003.wav,country,country.00003_pitch_p4.wav,pitch,p4,556a23a57f044ffd9f5c325c5d929989,pop.00004.wav,pop,0.9909,0,1,2,5
country.00003.wav,country,country.00003_tempo_0_85.wav,tempo,0_85,6afcc27b13fe48968b5e00b293df90a5,rock.00001.wav,rock,0.9877,0,0,,4
country.00003.wav,country,country.00003_tempo_1_15.wav,tempo,1_15,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9915,0,0,,2
country.00003.wav,country,country.00003_noise_snr20.wav,noise,snr20,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9909,1,1,1,4
country.00003.wav,country,country.00003_noise_snr10.wav,noise,snr10,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9859,1,1,1,2
country.00003.wav,country,country.00003_crop_1_0s.wav,crop,1_0s,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9859,1,1,1,4
country.00003.wav,country,country.00003_crop_2_0s.wav,crop,2_0s,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9859,1,1,1,4
country.00003.wav,country,country.00003_bandpass_phone.wav,bandpass,phone,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9895,0,0,,2
country.00003.wav,country,country.00003_bandpass_laptop.wav,bandpass,laptop,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9926,0,0,,4
country.00003.wav,country,country.00003_compound_phone_snr15.wav,compound,phone_snr15,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9903,0,0,,3
country.00003.wav,country,country.00003_compound_laptop_snr15.wav,compound,laptop_snr15,ac141aa677e64949a146c70756a37e3e,classical.00004.wav,classical,0.9936,0,0,,4
country.00003.wav,country,country.00003_lossy_mp3_64k.wav,lossy,mp3_64k,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9873,1,1,1,4
country.00003.wav,country,country.00003_lossy_mp3_96k.wav,lossy,mp3_96k,f628256da92245afacb216c4bc53cc2f,country.00003.wav,country,0.9861,1,1,1,4
country.00004.wav,country,country.00004_orig.wav,orig,none,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9869,1,1,1,4
country.00004.wav,country,country.00004_pitch_m4.wav,pitch,m4,51675a753bf340418b979855ae24c50b,hiphop.00003.wav,hiphop,0.9927,0,0,,2
country.00004.wav,country,country.00004_pitch_m2.wav,pitch,m2,51675a753bf340418b979855ae24c50b,hiphop.00003.wav,hiphop,0.9926,0,0,,2
country.00004.wav,country,country.00004_pitch_p2.wav,pitch,p2,a5394d49df8546828908b2a51483cdeb,pop.00001.wav,pop,0.9875,0,0,,3
country.00004.wav,country,country.00004_pitch_p4.wav,pitch,p4,42dd1e2bea6948e5b646874223003d26,metal.00002.wav,metal,0.9845,0,0,,4
country.00004.wav,country,country.00004_tempo_0_85.wav,tempo,0_85,51675a753bf340418b979855ae24c50b,hiphop.00003.wav,hiphop,0.9895,0,0,,2
country.00004.wav,country,country.00004_tempo_1_15.wav,tempo,1_15,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9875,1,1,1,4
country.00004.wav,country,country.00004_noise_snr20.wav,noise,snr20,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9830,1,1,1,3
country.00004.wav,country,country.00004_noise_snr10.wav,noise,snr10,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9870,1,1,1,2
country.00004.wav,country,country.00004_crop_1_0s.wav,crop,1_0s,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9840,1,1,1,3
country.00004.wav,country,country.00004_crop_2_0s.wav,crop,2_0s,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9840,1,1,1,3
country.00004.wav,country,country.00004_bandpass_phone.wav,bandpass,phone,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9736,1,1,1,3
country.00004.wav,country,country.00004_bandpass_laptop.wav,bandpass,laptop,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9841,1,1,1,5
country.00004.wav,country,country.00004_compound_phone_snr15.wav,compound,phone_snr15,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9710,1,1,1,2
country.00004.wav,country,country.00004_compound_laptop_snr15.wav,compound,laptop_snr15,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9853,1,1,1,5
country.00004.wav,country,country.00004_lossy_mp3_64k.wav,lossy,mp3_64k,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9864,1,1,1,4
country.00004.wav,country,country.00004_lossy_mp3_96k.wav,lossy,mp3_96k,75d6d69a194c45d3873ef417b478e7ee,country.00004.wav,country,0.9868,1,1,1,4
disco.00000.wav,disco,disco.00000_orig.wav,orig,none,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,1.0000,1,1,1,4
disco.00000.wav,disco,disco.00000_pitch_m4.wav,pitch,m4,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9967,1,1,1,4
disco.00000.wav,disco,disco.00000_pitch_m2.wav,pitch,m2,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9983,1,1,1,3
disco.00000.wav,disco,disco.00000_pitch_p2.wav,pitch,p2,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9972,1,1,1,5
disco.00000.wav,disco,disco.00000_pitch_p4.wav,pitch,p4,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9951,1,1,1,3
disco.00000.wav,disco,disco.00000_tempo_0_85.wav,tempo,0_85,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9956,1,1,1,5
disco.00000.wav,disco,disco.00000_tempo_1_15.wav,tempo,1_15,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9934,0,0,,2
disco.00000.wav,disco,disco.00000_noise_snr20.wav,noise,snr20,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9999,1,1,1,4
disco.00000.wav,disco,disco.00000_noise_snr10.wav,noise,snr10,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9945,1,1,1,4
disco.00000.wav,disco,disco.00000_crop_1_0s.wav,crop,1_0s,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,1.0000,1,1,1,4
disco.00000.wav,disco,disco.00000_crop_2_0s.wav,crop,2_0s,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9998,1,1,1,4
disco.00000.wav,disco,disco.00000_bandpass_phone.wav,bandpass,phone,f90c153c73ef4ac8ba8c2cfeafbf0d49,reggae.00003.wav,reggae,0.9963,0,0,,2
disco.00000.wav,disco,disco.00000_bandpass_laptop.wav,bandpass,laptop,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9963,1,1,1,5
disco.00000.wav,disco,disco.00000_compound_phone_snr15.wav,compound,phone_snr15,f90c153c73ef4ac8ba8c2cfeafbf0d49,reggae.00003.wav,reggae,0.9968,0,0,,2
disco.00000.wav,disco,disco.00000_compound_laptop_snr15.wav,compound,laptop_snr15,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,0.9962,1,1,1,4
disco.00000.wav,disco,disco.00000_lossy_mp3_64k.wav,lossy,mp3_64k,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,1.0000,1,1,1,4
disco.00000.wav,disco,disco.00000_lossy_mp3_96k.wav,lossy,mp3_96k,d2b4ee0f1d3d4604ba92fbd070a30338,disco.00000.wav,disco,1.0000,1,1,1,4
disco.00001.wav,disco,disco.00001_orig.wav,orig,none,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9974,1,1,1,1
disco.00001.wav,disco,disco.00001_pitch_m4.wav,pitch,m4,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9893,1,1,1,3
disco.00001.wav,disco,disco.00001_pitch_m2.wav,pitch,m2,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9896,1,1,1,1
disco.00001.wav,disco,disco.00001_pitch_p2.wav,pitch,p2,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9911,1,1,1,1
disco.00001.wav,disco,disco.00001_pitch_p4.wav,pitch,p4,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9934,1,1,1,1
disco.00001.wav,disco,disco.00001_tempo_0_85.wav,tempo,0_85,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9921,1,1,1,2
disco.00001.wav,disco,disco.00001_tempo_1_15.wav,tempo,1_15,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9914,1,1,1,2
disco.00001.wav,disco,disco.00001_noise_snr20.wav,noise,snr20,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9972,1,1,1,1
disco.00001.wav,disco,disco.00001_noise_snr10.wav,noise,snr10,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9953,1,1,1,1
disco.00001.wav,disco,disco.00001_crop_1_0s.wav,crop,1_0s,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9974,1,1,1,1
disco.00001.wav,disco,disco.00001_crop_2_0s.wav,crop,2_0s,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9974,1,1,1,1
disco.00001.wav,disco,disco.00001_bandpass_phone.wav,bandpass,phone,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9971,1,1,1,1
disco.00001.wav,disco,disco.00001_bandpass_laptop.wav,bandpass,laptop,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9971,1,1,1,1
disco.00001.wav,disco,disco.00001_compound_phone_snr15.wav,compound,phone_snr15,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9974,1,1,1,1
disco.00001.wav,disco,disco.00001_compound_laptop_snr15.wav,compound,laptop_snr15,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9970,1,1,1,1
disco.00001.wav,disco,disco.00001_lossy_mp3_64k.wav,lossy,mp3_64k,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9973,1,1,1,1
disco.00001.wav,disco,disco.00001_lossy_mp3_96k.wav,lossy,mp3_96k,2eb7bd15b06e401dbc2e1a311b245d57,disco.00001.wav,disco,0.9974,1,1,1,1
disco.00002.wav,disco,disco.00002_orig.wav,orig,none,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9958,1,1,1,3
disco.00002.wav,disco,disco.00002_pitch_m4.wav,pitch,m4,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9932,1,1,1,2
disco.00002.wav,disco,disco.00002_pitch_m2.wav,pitch,m2,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9950,1,1,1,3
disco.00002.wav,disco,disco.00002_pitch_p2.wav,pitch,p2,a897d5031b6946278a1cccfe8b4d0459,hiphop.00002.wav,hiphop,0.9950,0,1,2,2
disco.00002.wav,disco,disco.00002_pitch_p4.wav,pitch,p4,a897d5031b6946278a1cccfe8b4d0459,hiphop.00002.wav,hiphop,0.9944,0,1,2,3
disco.00002.wav,disco,disco.00002_tempo_0_85.wav,tempo,0_85,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9962,1,1,1,3
disco.00002.wav,disco,disco.00002_tempo_1_15.wav,tempo,1_15,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9923,1,1,1,2
disco.00002.wav,disco,disco.00002_noise_snr20.wav,noise,snr20,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9959,1,1,1,3
disco.00002.wav,disco,disco.00002_noise_snr10.wav,noise,snr10,a5394d49df8546828908b2a51483cdeb,pop.00001.wav,pop,0.9942,0,1,4,5
disco.00002.wav,disco,disco.00002_crop_1_0s.wav,crop,1_0s,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9958,1,1,1,3
disco.00002.wav,disco,disco.00002_crop_2_0s.wav,crop,2_0s,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9958,1,1,1,3
disco.00002.wav,disco,disco.00002_bandpass_phone.wav,bandpass,phone,ee58ae47067841b98877b75e3c0a8d0c,pop.00003.wav,pop,0.9906,0,1,2,3
disco.00002.wav,disco,disco.00002_bandpass_laptop.wav,bandpass,laptop,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9919,1,1,1,1
disco.00002.wav,disco,disco.00002_compound_phone_snr15.wav,compound,phone_snr15,ee58ae47067841b98877b75e3c0a8d0c,pop.00003.wav,pop,0.9922,0,1,2,4
disco.00002.wav,disco,disco.00002_compound_laptop_snr15.wav,compound,laptop_snr15,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9932,1,1,1,2
disco.00002.wav,disco,disco.00002_lossy_mp3_64k.wav,lossy,mp3_64k,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9959,1,1,1,3
disco.00002.wav,disco,disco.00002_lossy_mp3_96k.wav,lossy,mp3_96k,2362e857f86a4fcba48c89c657df532e,disco.00002.wav,disco,0.9958,1,1,1,3
disco.00003.wav,disco,disco.00003_orig.wav,orig,none,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9948,1,1,1,1
disco.00003.wav,disco,disco.00003_pitch_m4.wav,pitch,m4,56b018366f8e484e80c87028ddffd72e,metal.00003.wav,metal,0.9927,0,0,,2
disco.00003.wav,disco,disco.00003_pitch_m2.wav,pitch,m2,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9859,1,1,1,3
disco.00003.wav,disco,disco.00003_pitch_p2.wav,pitch,p2,32dd872e74604eb08290d78516eabfec,metal.00001.wav,metal,0.9939,0,1,2,3
disco.00003.wav,disco,disco.00003_pitch_p4.wav,pitch,p4,9b862384f0eb4cba962ad6aa087e4320,metal.00000.wav,metal,0.9958,0,0,,2
disco.00003.wav,disco,disco.00003_tempo_0_85.wav,tempo,0_85,56b018366f8e484e80c87028ddffd72e,metal.00003.wav,metal,0.9899,0,1,3,3
disco.00003.wav,disco,disco.00003_tempo_1_15.wav,tempo,1_15,9b862384f0eb4cba962ad6aa087e4320,metal.00000.wav,metal,0.9934,0,1,2,4
disco.00003.wav,disco,disco.00003_noise_snr20.wav,noise,snr20,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9981,1,1,1,2
disco.00003.wav,disco,disco.00003_noise_snr10.wav,noise,snr10,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9978,1,1,1,2
disco.00003.wav,disco,disco.00003_crop_1_0s.wav,crop,1_0s,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9948,1,1,1,1
disco.00003.wav,disco,disco.00003_crop_2_0s.wav,crop,2_0s,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9973,1,1,1,2
disco.00003.wav,disco,disco.00003_bandpass_phone.wav,bandpass,phone,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9894,1,1,1,2
disco.00003.wav,disco,disco.00003_bandpass_laptop.wav,bandpass,laptop,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9939,1,1,1,2
disco.00003.wav,disco,disco.00003_compound_phone_snr15.wav,compound,phone_snr15,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9893,1,1,1,2
disco.00003.wav,disco,disco.00003_compound_laptop_snr15.wav,compound,laptop_snr15,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9940,1,1,1,2
disco.00003.wav,disco,disco.00003_lossy_mp3_64k.wav,lossy,mp3_64k,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9949,1,1,1,1
disco.00003.wav,disco,disco.00003_lossy_mp3_96k.wav,lossy,mp3_96k,6ee20244f722400ab4005ddfa3245bae,disco.00003.wav,disco,0.9948,1,1,1,1
disco.00004.wav,disco,disco.00004_orig.wav,orig,none,15acf2966a934019aa1250ec47b18029,disco.00004.wav,disco,0.9972,1,1,1,4
disco.00004.wav,disco,disco.00004_pitch_m4.wav,pitch,m4,d7f0289375c94f7896d55822dc5d8dac,blues.00003.wav,blues,0.9956,0,0,,2
disco.00004.wav,disco,disco.00004_pitch_m2.wav,pitch,m2,d7f0289375c94f7896d55822dc5d8dac,blues.00003.wav,blues,0.9968,0,0,,1
disco.00004.wav,disco,disco.00004_pitch_p2.wav,pitch,p2,403a728c902e4a9b9ce872e300fdfb34,reggae.00001.wav,reggae,0.9963,0,0,,3
disco.00004.wav,disco,disco.00004_pitch_p4.wav,pitch,p4,e264ec95b73a4389b57ec9dc9a378b5c,reggae.00004.wav,reggae,0.9906,0,0,,3
disco.00004.wav,disco,disco.00004_tempo_0_85.wav,tempo,0_85,15acf2966a934019aa1250ec47b18029,disco.00004.wav,disco,0.9963,1,1,1,3
disco.00004.wav,disco,disco.00004_tempo_1_15.wav,tempo,1_15,76b356c05587497c908bc890790f085d,blues.00004.wav,blues,0.9952,0,1,4,4
disco.00004.wav,disco,disco.00004_noise_snr20.wav,noise,snr20,15acf2966a934019aa1250ec47b18029,disco.00004.wav,disco,0.9967,1,1,1,4
disco.00004.wav,disco,disco.00004_noise_snr10.wav,noise,snr10,c20c7551e79f420fb6c63c07a3a5ccf8,reggae.00002.wav,reggae,0.9942,0,0,,4
disco.00004.wav,disco,disco.00004_crop_1_0s.wav,crop,1_0s,15acf2966a934019aa1250ec47b18029,disco.00004.wav,disco,0.9972,1,1,1,4
disco.00004.wav,disco,disco.00004_crop_2_0s.wav,crop,2_0s,15acf2966a934019aa1250ec47b18029,disco.00004.wav,disco,0.9975,1,1,1,3
